kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Donald Trump,10,4,82.86565399169922,82.86565399169922,0.5563644170761108,0.47718462347984314
dual,Donald Trump,10,5,74.62678527832031,74.62678527832031,0.5969274044036865,0.47995686531066895
dual,Donald Trump,10,6,66.95021057128906,66.95021057128906,0.5836593508720398,0.4581882953643799
dual,Donald Trump,10,7,64.21635437011719,64.21635437011719,0.5797943472862244,0.437378466129303
dual,Donald Trump,10,8,82.864990234375,82.864990234375,0.5573300123214722,0.48208174109458923
dual,Donald Trump,10,9,81.75701141357422,81.75701141357422,0.6095285415649414,0.49389219284057617
dual,Donald Trump,10,10,68.56768798828125,68.56768798828125,0.5852553844451904,0.45501571893692017
dual,Donald Trump,10,11,63.5916748046875,63.5916748046875,0.5856594443321228,0.4227373003959656
dual,Donald Trump,10,12,82.81014251708984,82.81015014648438,0.550197422504425,0.47249311208724976
dual,Donald Trump,10,13,74.46331787109375,74.46331787109375,0.5809004306793213,0.4683816134929657
dual,Donald Trump,10,14,66.79586791992188,66.79586791992188,0.5714939832687378,0.4506857991218567
dual,Donald Trump,10,15,63.13248825073242,63.13248825073242,0.5596643686294556,0.41452568769454956
dual,Donald Trump,10,16,84.41392517089844,84.41392517089844,0.5635368227958679,0.4827670454978943
dual,Donald Trump,10,17,80.92285919189453,80.92285919189453,0.6149958372116089,0.5102332830429077
dual,Donald Trump,10,18,72.80110168457031,72.80110168457031,0.6054714322090149,0.4858197569847107
dual,Donald Trump,10,19,68.4266586303711,68.4266586303711,0.6014548540115356,0.44988298416137695
dual,Donald Trump,11,0,82.214599609375,82.214599609375,0.534783124923706,0.4782078266143799
dual,Donald Trump,11,1,76.04114532470703,76.04114532470703,0.5843624472618103,0.4408589005470276
dual,Donald Trump,11,2,69.29086303710938,69.29086303710938,0.579709529876709,0.41069865226745605
dual,Donald Trump,11,3,64.65227508544922,64.65227508544922,0.5741411447525024,0.37673163414001465
dual,Donald Trump,11,4,82.73040771484375,82.73040771484375,0.539391040802002,0.4822559356689453
dual,Donald Trump,11,5,73.61503601074219,73.61503601074219,0.5919780135154724,0.41640645265579224
dual,Donald Trump,11,6,66.77902221679688,66.77902221679688,0.5834378600120544,0.3779873549938202
dual,Donald Trump,11,7,63.237152099609375,63.237152099609375,0.5761287212371826,0.34805208444595337
dual,Donald Trump,11,8,82.96463012695312,82.96463012695312,0.5394378900527954,0.48291194438934326
dual,Donald Trump,11,9,75.11819458007812,75.11819458007812,0.5878936648368835,0.43075013160705566
dual,Donald Trump,11,10,65.37345886230469,65.37345886230469,0.5767751932144165,0.3809928297996521
dual,Donald Trump,11,11,60.402217864990234,60.4022216796875,0.5773472189903259,0.3430640697479248
dual,Donald Trump,11,12,81.69868469238281,81.69868469238281,0.5327893495559692,0.478459894657135
dual,Donald Trump,11,13,71.381103515625,71.381103515625,0.5586882829666138,0.38759011030197144
dual,Donald Trump,11,14,62.78614044189453,62.78614044189453,0.5464959144592285,0.35201096534729004
dual,Donald Trump,11,15,57.5634880065918,57.56349182128906,0.5264372229576111,0.3148946166038513
dual,Donald Trump,11,16,83.44618225097656,83.4461898803711,0.5384140014648438,0.4822196364402771
dual,Donald Trump,11,17,76.32156372070312,76.32157897949219,0.6014320850372314,0.4487189054489136
dual,Donald Trump,11,18,69.07984924316406,69.0798568725586,0.6056517958641052,0.41056394577026367
dual,Donald Trump,11,19,64.67909240722656,64.67909240722656,0.6019489169120789,0.3708052635192871
dual,Donald Trump,12,0,105.1171875,105.1172103881836,0.5558226108551025,0.47984790802001953
dual,Donald Trump,12,1,100.03892517089844,100.03892517089844,0.5890370607376099,0.4728069305419922
dual,Donald Trump,12,2,89.18051147460938,89.18052673339844,0.5740156769752502,0.4418560862541199
dual,Donald Trump,12,3,79.11470031738281,79.11470031738281,0.5637120008468628,0.3978366255760193
dual,Donald Trump,12,4,106.3947982788086,106.39482116699219,0.5637136697769165,0.48742592334747314
dual,Donald Trump,12,5,96.87483215332031,96.87483978271484,0.5922938585281372,0.4551684856414795
dual,Donald Trump,12,6,83.35338592529297,83.35338592529297,0.5742435455322266,0.4069293737411499
dual,Donald Trump,12,7,76.2602310180664,76.2602310180664,0.5652179718017578,0.36103805899620056
dual,Donald Trump,12,8,106.66183471679688,106.66184997558594,0.5611926913261414,0.48590072989463806
dual,Donald Trump,12,9,102.30870056152344,102.30870056152344,0.6092965602874756,0.4803379476070404
dual,Donald Trump,12,10,88.58314514160156,88.58314514160156,0.5972723364830017,0.4325234293937683
dual,Donald Trump,12,11,80.13983154296875,80.13983154296875,0.5977136492729187,0.3884686231613159
dual,Donald Trump,12,12,104.35111999511719,104.35111999511719,0.5565691590309143,0.4833272397518158
dual,Donald Trump,12,13,92.7093734741211,92.70938110351562,0.5712828636169434,0.42800748348236084
dual,Donald Trump,12,14,79.16609191894531,79.16609191894531,0.5405827760696411,0.3765600919723511
dual,Donald Trump,12,15,71.05204010009766,71.05204772949219,0.5188974142074585,0.32948726415634155
dual,Donald Trump,12,16,106.88401794433594,106.88401794433594,0.5651987195014954,0.4880375564098358
dual,Donald Trump,12,17,98.39457702636719,98.39457702636719,0.6007086038589478,0.4711757302284241
dual,Donald Trump,12,18,84.97481536865234,84.97481536865234,0.5970301032066345,0.4381648004055023
dual,Donald Trump,12,19,78.2069091796875,78.20692443847656,0.6006360054016113,0.389298677444458
dual,Donald Trump,13,0,77.68815612792969,77.68816375732422,0.513653576374054,0.45120716094970703
dual,Donald Trump,13,1,68.10789489746094,68.10789489746094,0.5124403238296509,0.39322778582572937
dual,Donald Trump,13,2,61.394371032714844,61.39437484741211,0.4926270842552185,0.36425966024398804
dual,Donald Trump,13,3,57.75706100463867,57.75706100463867,0.49004101753234863,0.31764015555381775
